,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
123,3.8472000000000017,0.9414,-2.2322,2.2437000000000005,1.1052000000000002,0.6548,2.8738
124,0.07890000000000028,1.1681,3.5486000000000013,0.1435000000000003,0.19039999999999974,0.16900000000000004,0.21900000000000006
125,-0.5445000000000004,0.0,2.6754999999999995,0.8737000000000001,-2.7932,0.0,-2.8816
126,0.1829000000000001,0.0,-0.6430000000000002,0.5663,-0.3724999999999996,0.05180000000000001,1.0673
127,1.6476,0.3694,2.9421,9.030799999999985,-3.2964,-0.1168,-0.6452000000000002
128,4.166,0.6113999999999999,3.1949,4.444099999999998,-3.0931,-2.2030000000000007,-4.1724999999999985
129,0.9604,1.0772,-0.7105999999999999,4.833299999999996,0.6443000000000003,-4.165800000000003,-0.9084
130,1.6778000000000006,-2.8710000000000004,3.5253000000000005,-0.2723999999999997,-3.4088000000000003,1.0386999999999995,0.43090000000000017
131,-0.03669999999999984,-3.928900000000001,-0.12600000000000006,0.436,-4.2706,0.6566000000000001,-0.20340000000000005
132,1.2962000000000014,0.5448000000000003,1.1594000000000002,-0.9855999999999998,-0.1114,-3.0246,0.17780000000000004
133,2.5097,1.9358,1.4175000000000002,0.3631999999999999,-0.5992,-1.6857,-0.9601000000000002
134,2.0502,0.17320000000000008,-2.3915,-0.5558000000000002,-1.5241999999999998,-0.8186999999999998,0.29029999999999995
135,-0.7843,-6.211700000000015,-6.041800000000008,3.3772,-2.1528,-4.673600000000001,-0.6207
136,1.6809000000000005,-5.338900000000003,4.1211,1.4347000000000003,1.5983000000000007,-1.4147999999999998,-0.3765000000000001
137,0.0,0.5652000000000001,3.2257,0.013799999999999896,-4.913800000000005,-0.3066,0.3775
138,0.0,-0.009900000000000023,2.2597,2.527600000000001,-4.988,-2.2677,0.9499
139,0.9426,3.3502,-1.4761999999999988,-2.134,-1.9295,0.050600000000000006,-1.4046
140,0.0,0.5231999999999997,1.046,1.1465000000000003,-0.12259999999999993,0.7940999999999996,-0.3956
141,0.0,2.1367,3.2137999999999995,10.433399999999992,0.030500000000000024,-4.332200000000002,0.2308999999999999
142,0.0,1.5438,-3.6737,1.6732000000000005,-3.3812,0.11540000000000013,-1.6028999999999998
143,0.5203999999999998,1.6868,-3.745200000000001,0.9290000000000004,1.2605,-4.6035,-0.7141
144,-1.6215999999999997,1.7509,1.2985000000000002,1.425,-2.593,0.4214000000000001,-3.1503
145,-4.1981,-1.395199999999999,-2.9745000000000013,3.904,2.6729,-2.6173,-1.7439
146,-3.104600000000003,0.2522000000000001,0.09440000000000053,1.7505000000000006,-3.3261,-7.910300000000005,-0.7485999999999999
147,-3.2535,1.6275000000000002,-6.351200000000018,-0.2917,-1.2170999999999998,0.875,-1.1388999999999998
148,-0.8398,0.3239,4.931199999999997,2.5391,-2.0648,-1.9899999999999995,-1.4882000000000009
149,1.9334000000000005,-0.3073000000000001,0.5065999999999999,5.493499999999996,-2.5526,-0.19500000000000006,-1.4547
150,-0.3002999999999996,-4.1507000000000085,0.0,0.21369999999999992,-6.763200000000002,-4.991800000000003,0.0
151,5.0230000000000015,-3.5935000000000006,0.6946,1.9683,-4.272400000000002,-1.5094,-1.8945
